timestamp,open,high,low,close,volume
2021-01-24 01:00:00,32120.31,32409.97,32044.77,32239.09,2251.774582
2021-01-24 02:00:00,32238.8,32345.0,31825.0,32167.48,2438.104191
2021-01-24 03:00:00,32169.92,32500.0,32138.24,32348.79,2045.514331
2021-01-24 04:00:00,32348.78,32400.0,32021.73,32191.33,1524.957919
2021-01-24 05:00:00,32192.93,32442.68,31812.5,32344.22,2255.056851
2021-01-24 06:00:00,32344.21,32538.61,31966.47,32049.97,1596.251945
2021-01-24 07:00:00,32050.03,32122.78,31835.85,32078.0,1980.981852
2021-01-24 08:00:00,32078.0,32086.75,31630.0,31876.35,2459.159672
2021-01-24 09:00:00,31876.35,32084.91,31752.81,31863.84,1404.062071
2021-01-24 10:00:00,31860.76,32300.0,31784.66,32096.04,1774.936477
2021-01-24 11:00:00,32096.04,32480.06,32020.0,32480.05,2128.03865
2021-01-24 12:00:00,32480.06,32879.99,32346.44,32811.05,4046.603906
2021-01-24 13:00:00,32811.77,32980.0,32720.0,32871.98,2869.473838
2021-01-24 14:00:00,32871.98,33071.0,32571.52,32757.02,2415.520546
2021-01-24 15:00:00,32757.03,32853.09,32511.76,32801.15,1803.946232
2021-01-24 16:00:00,32797.21,33030.0,32570.0,32630.48,2135.763275
2021-01-24 17:00:00,32630.48,32758.92,32541.32,32641.58,1910.538625
2021-01-24 18:00:00,32641.57,32724.66,32465.0,32693.74,1565.435843
2021-01-24 19:00:00,32693.73,32893.93,32693.73,32833.37,1989.116728
2021-01-24 20:00:00,32833.37,32931.59,32128.15,32362.31,3068.96485
2021-01-24 21:00:00,32362.32,32415.37,32107.61,32227.29,2663.868671
2021-01-24 22:00:00,32227.3,32360.02,31929.31,32055.71,2195.430047
2021-01-24 23:00:00,32055.72,32259.81,31858.68,31957.05,2011.062567
2021-01-25 00:00:00,31956.9,32139.6,31500.0,31729.07,3614.856024
2021-01-25 01:00:00,31729.07,31986.12,31635.42,31851.6,2263.534975
2021-01-25 02:00:00,31851.59,31941.56,31766.81,31831.67,1377.9965
2021-01-25 03:00:00,31831.66,31841.47,30900.0,31306.29,5345.533596
2021-01-25 04:00:00,31306.29,31757.17,31250.26,31673.26,2860.482417
2021-01-25 05:00:00,31673.26,31977.6,31573.31,31909.46,1744.665865
2021-01-25 06:00:00,31909.46,32348.4,31650.0,32127.97,1991.433164
2021-01-25 07:00:00,32127.97,32369.59,32015.46,32259.9,2337.613427
2021-01-25 08:00:00,32259.45,32831.07,32175.61,32574.71,4492.345342
2021-01-25 09:00:00,32575.15,32908.98,32411.77,32864.98,2900.147001
2021-01-25 10:00:00,32864.97,32995.0,32636.36,32768.23,2347.98898
2021-01-25 11:00:00,32768.23,33674.48,32580.3,33568.18,4706.036305
2021-01-25 12:00:00,33568.17,33797.96,33261.0,33378.93,3754.09528
2021-01-25 13:00:00,33378.06,33461.53,33188.0,33331.13,2126.577599
2021-01-25 14:00:00,33331.13,33550.0,33150.0,33496.22,2557.380441
2021-01-25 15:00:00,33496.22,33562.04,33045.0,33346.95,2786.698459
2021-01-25 16:00:00,33347.19,33497.88,33188.99,33448.21,2566.701936
2021-01-25 17:00:00,33449.72,33548.0,32800.0,32979.1,3423.016872
2021-01-25 18:00:00,32979.1,33166.0,32750.09,33117.43,3417.078317
2021-01-25 19:00:00,33119.35,33334.57,33040.0,33185.26,1981.513268
2021-01-25 20:00:00,33185.25,34300.0,33050.0,34180.01,6294.12879
2021-01-25 21:00:00,34180.01,34693.93,34098.59,34544.49,6947.920979
2021-01-25 22:00:00,34544.5,34875.0,34280.45,34467.43,4653.601761
2021-01-25 23:00:00,34467.43,34588.88,34202.69,34458.31,3214.090835
2021-01-26 00:00:00,34458.31,34600.0,33630.57,33910.96,6140.455965
2021-01-26 01:00:00,33910.95,34246.66,33700.75,33784.36,3303.045679
2021-01-26 02:00:00,33784.35,34031.56,33519.0,33672.46,2950.057258
2021-01-26 03:00:00,33669.27,33788.38,33373.92,33411.54,2213.528823
2021-01-26 04:00:00,33411.54,33473.92,33061.12,33470.2,3271.377752
2021-01-26 05:00:00,33463.51,33464.21,32155.28,32718.08,5912.514443
2021-01-26 06:00:00,32715.53,32732.99,31910.0,32462.36,3761.903244
2021-01-26 07:00:00,32462.38,32650.0,32201.44,32254.2,2777.021592
2021-01-26 08:00:00,32254.19,32793.01,31758.0,32474.33,3799.041198
2021-01-26 09:00:00,32474.34,32827.33,32210.01,32758.85,2324.035401
2021-01-26 10:00:00,32754.2,32765.41,32230.29,32307.97,2168.256682
2021-01-26 11:00:00,32307.96,32363.93,31458.0,31518.66,4883.733091
2021-01-26 12:00:00,31520.25,32181.9,31424.71,32000.01,3361.246792
2021-01-26 13:00:00,32000.01,32312.46,31784.87,32062.32,2272.548624
2021-01-26 14:00:00,32062.32,32073.99,31311.93,31581.73,4195.640107
2021-01-26 15:00:00,31581.72,31782.08,31100.0,31643.61,6371.297345
2021-01-26 16:00:00,31643.61,31981.99,31527.86,31896.97,2952.735644
2021-01-26 17:00:00,31896.97,32075.0,31373.0,31804.77,3370.061456
2021-01-26 18:00:00,31804.78,32450.0,31804.78,32246.68,4058.119868
2021-01-26 19:00:00,32247.2,32249.98,31650.0,31796.95,2789.974584
2021-01-26 20:00:00,31798.65,31972.73,31229.45,31296.94,3784.604237
2021-01-26 21:00:00,31297.76,31920.0,31201.0,31718.97,3556.69465
2021-01-26 22:00:00,31718.96,31780.6,30837.37,31257.73,6500.212591
2021-01-26 23:00:00,31259.29,31885.02,31252.0,31750.23,3825.060752
2021-01-27 00:00:00,31750.24,32122.81,31300.69,31985.3,6316.901264
2021-01-27 01:00:00,31985.29,32235.0,31895.61,32184.36,2854.445472
2021-01-27 02:00:00,32184.36,32350.0,31861.22,32224.5,2862.286212
2021-01-27 03:00:00,32222.88,32403.88,32035.93,32208.33,2678.41918
2021-01-27 04:00:00,32208.33,32395.0,31855.71,31986.99,2630.683429
2021-01-27 05:00:00,31986.98,32322.23,31900.0,31987.13,1967.1832
2021-01-27 06:00:00,31987.13,32733.81,31890.0,32733.81,2170.301702
2021-01-27 07:00:00,32733.81,32921.88,32454.84,32467.77,3278.723429
2021-01-27 08:00:00,32464.01,32557.29,31880.0,32335.7,3512.77489
2021-01-27 09:00:00,32335.71,32457.79,31955.39,32084.6,2849.986274
2021-01-27 10:00:00,32084.88,32263.56,31758.92,31802.36,1970.049621
2021-01-27 11:00:00,31802.17,31916.66,31568.28,31800.86,2041.559941
2021-01-27 12:00:00,31801.27,32030.28,31518.19,31864.36,1767.213266
2021-01-27 13:00:00,31866.97,31918.71,31365.41,31503.41,2446.344934
2021-01-27 14:00:00,31503.42,31725.0,31350.0,31669.98,1968.815295
2021-01-27 15:00:00,31669.98,31890.19,31547.41,31743.33,1912.294697
2021-01-27 16:00:00,31743.33,31749.28,31142.33,31172.11,3088.059946
2021-01-27 17:00:00,31172.11,31290.0,30755.0,31201.05,5108.524994
2021-01-27 18:00:00,31201.06,31400.0,31080.77,31376.9,2985.392328
2021-01-27 19:00:00,31376.89,31615.38,30578.94,30639.05,4942.27402
2021-01-27 20:00:00,30635.74,30888.0,30336.18,30759.03,5893.376742
2021-01-27 21:00:00,30759.02,31057.0,30245.0,30275.3,4235.131879
2021-01-27 22:00:00,30275.3,30520.0,29241.72,29573.15,9777.525888
2021-01-27 23:00:00,29573.98,30464.93,29390.0,30322.61,6452.91178
2021-01-28 00:00:00,30322.59,30948.0,30216.37,30529.57,5435.252583
2021-01-28 01:00:00,30529.56,30845.81,30101.43,30514.34,4037.443676
2021-01-28 02:00:00,30508.51,30537.5,29500.0,29709.79,4509.673112
2021-01-28 03:00:00,29719.93,30850.0,29712.94,30740.33,5614.820699
2021-01-28 04:00:00,30731.57,31556.0,30512.19,31520.2,5934.230908
2021-01-28 05:00:00,31520.2,31649.99,30735.01,30958.0,3361.403794
2021-01-28 06:00:00,30958.01,31051.46,30325.01,30519.93,2605.664076
2021-01-28 07:00:00,30517.37,30727.14,30084.24,30366.15,3461.236368
2021-01-28 08:00:00,30362.19,30728.57,29842.1,30671.86,3868.316546
2021-01-28 09:00:00,30676.28,30917.53,30370.79,30881.94,2527.680745
2021-01-28 10:00:00,30880.57,31214.51,30788.3,30981.72,3021.347409
2021-01-28 11:00:00,30987.85,31526.78,30902.81,31404.25,4735.034568
2021-01-28 12:00:00,31406.9,31590.0,31045.7,31300.73,2910.72013
2021-01-28 13:00:00,31300.72,31800.0,31057.96,31729.16,3279.919594
2021-01-28 14:00:00,31729.16,31876.63,31521.37,31564.58,3487.71079
2021-01-28 15:00:00,31564.75,31597.76,31080.0,31170.53,2809.48377
2021-01-28 16:00:00,31170.2,31303.15,31001.55,31070.47,2699.222378
2021-01-28 17:00:00,31070.47,31483.44,30812.26,31466.91,3531.477648
2021-01-28 18:00:00,31473.33,31585.39,31030.0,31490.29,3025.903137
2021-01-28 19:00:00,31490.29,31600.0,31178.8,31437.37,2607.58697
2021-01-28 20:00:00,31437.37,31713.43,31273.54,31477.95,3396.262178
2021-01-28 21:00:00,31477.95,31840.0,31161.96,31775.12,3636.186466
2021-01-28 22:00:00,31775.12,32150.0,31612.52,31830.53,5513.947878
2021-01-28 23:00:00,31829.74,32203.38,31680.69,31926.49,5860.378282
2021-01-29 00:00:00,31926.49,32436.58,31650.0,32425.71,5459.951763
2021-01-29 01:00:00,32425.71,32490.0,32160.06,32281.49,3534.239542
2021-01-29 02:00:00,32281.5,32670.0,32103.44,32633.68,3997.536318
2021-01-29 03:00:00,32633.69,32747.78,32458.81,32564.71,3898.141499
2021-01-29 04:00:00,32564.71,32900.0,32392.34,32577.96,3598.00013
2021-01-29 05:00:00,32577.97,33295.55,32577.96,33183.53,4305.943929
2021-01-29 06:00:00,33183.53,33488.66,33126.02,33469.67,3851.038597
2021-01-29 07:00:00,33469.67,33783.98,33026.0,33364.86,7065.11535
2021-01-29 08:00:00,33368.18,34310.0,33330.93,34150.23,10164.387947
2021-01-29 09:00:00,34150.23,34304.52,33666.66,33906.57,5122.468251
2021-01-29 10:00:00,33906.56,34201.14,33770.0,33969.2,4650.648566
2021-01-29 11:00:00,33969.21,34114.95,33501.0,33733.58,6809.202377
2021-01-29 12:00:00,33728.99,33934.48,32750.47,33062.82,8609.935103
2021-01-29 13:00:00,33062.81,33193.57,32755.56,32980.32,5689.533013
2021-01-29 14:00:00,32980.31,32982.33,32330.55,32483.74,7328.136602
2021-01-29 15:00:00,32483.74,32626.98,31915.4,32266.35,6736.554271
2021-01-29 16:00:00,32266.36,36600.0,32006.91,36240.24,19312.827479
2021-01-29 17:00:00,36223.22,37990.0,34591.83,36877.16,32057.769171
2021-01-29 18:00:00,36875.5,37200.0,35489.41,36617.23,13351.739852
2021-01-29 19:00:00,36617.23,37208.94,36421.93,37025.32,9995.033904
2021-01-29 20:00:00,37023.83,37869.0,36534.42,37840.07,9895.617715
2021-01-29 21:00:00,37842.07,38531.9,36979.32,38250.03,10190.521742
2021-01-29 22:00:00,38250.01,38448.39,36456.78,37058.49,12376.778745
2021-01-29 23:00:00,37058.49,37517.8,36700.0,37129.4,7119.860949
2021-01-30 00:00:00,37129.4,37569.0,35808.0,36039.18,10309.645056
2021-01-30 01:00:00,36038.73,36429.0,35564.0,35741.23,8064.316659
2021-01-30 02:00:00,35741.23,35999.99,34600.0,35202.46,11212.397918
2021-01-30 03:00:00,35204.22,35357.14,33500.0,34318.57,11414.909017
2021-01-30 04:00:00,34322.5,34953.87,33843.22,34574.61,7664.137033
2021-01-30 05:00:00,34574.61,34813.0,34120.0,34635.53,4701.564143
2021-01-30 06:00:00,34628.68,35354.94,34250.0,34485.98,4078.627019
2021-01-30 07:00:00,34485.98,34640.19,33700.0,34252.2,4970.393094
2021-01-30 08:00:00,34246.28,34861.56,34214.91,34250.1,4446.39087
2021-01-30 09:00:00,34250.1,34933.0,33927.0,34123.05,3869.4494
2021-01-30 10:00:00,34123.06,34443.96,33674.7,33862.51,3988.197337
2021-01-30 11:00:00,33861.55,34000.0,32825.0,33273.36,6807.719187
2021-01-30 12:00:00,33273.36,33656.08,33001.52,33503.13,4185.936723
2021-01-30 13:00:00,33503.14,33986.4,33174.55,33503.72,3638.464557
2021-01-30 14:00:00,33503.72,33850.0,33137.8,33809.79,3684.993843
2021-01-30 15:00:00,33809.79,34200.0,33400.0,34046.8,3867.918825
2021-01-30 16:00:00,34046.82,34358.97,33775.44,33887.5,4900.020894
2021-01-30 17:00:00,33883.85,34424.7,33809.39,34253.18,3386.812735
2021-01-30 18:00:00,34253.17,34392.0,33870.95,34299.82,3971.800792
2021-01-30 19:00:00,34299.82,34328.59,33510.0,33660.4,3646.872379
2021-01-30 20:00:00,33660.4,33832.78,33410.63,33751.77,3003.423753
2021-01-30 21:00:00,33751.77,34349.63,33666.67,34237.69,3019.375159
2021-01-30 22:00:00,34237.69,34400.0,34000.0,34234.73,2997.769874
2021-01-30 23:00:00,34234.73,34500.0,34057.22,34210.2,2959.942678
2021-01-31 00:00:00,34210.18,34262.35,33520.0,33956.7,5589.954777
2021-01-31 01:00:00,33956.7,34290.44,33943.0,34253.67,3332.807905
2021-01-31 02:00:00,34252.02,34351.0,34110.12,34340.0,2258.747878
2021-01-31 03:00:00,34340.0,34400.02,34028.87,34286.5,2047.944881
2021-01-31 04:00:00,34286.5,34449.69,34080.0,34154.63,2018.493472
2021-01-31 05:00:00,34157.5,34690.0,33966.4,34675.53,2087.957955
2021-01-31 06:00:00,34675.53,34800.0,34516.78,34526.13,2094.792611
2021-01-31 07:00:00,34525.88,34553.51,34164.78,34262.88,3083.892855
2021-01-31 08:00:00,34262.89,34342.69,33850.0,34066.84,2644.824549
2021-01-31 09:00:00,34066.84,34249.99,33940.0,34194.0,1867.103976
2021-01-31 10:00:00,34193.29,34238.0,33681.0,33750.0,2644.012935
2021-01-31 11:00:00,33748.69,34042.0,33655.0,33930.21,1980.016722
2021-01-31 12:00:00,33930.22,34127.65,33794.27,34034.31,1805.951751
2021-01-31 13:00:00,34034.3,34056.64,33678.46,33756.39,1919.906624
2021-01-31 14:00:00,33757.17,33857.88,33571.42,33655.86,1945.825594
2021-01-31 15:00:00,33655.85,33846.27,33450.0,33607.98,2065.004715
2021-01-31 16:00:00,33607.68,33832.94,33312.12,33596.72,2711.806898
2021-01-31 17:00:00,33596.72,33769.93,33270.0,33301.7,2439.994277
2021-01-31 18:00:00,33300.01,33744.88,33205.0,33653.68,2544.013927
2021-01-31 19:00:00,33652.23,33784.4,33469.38,33563.23,1965.178302
2021-01-31 20:00:00,33563.24,34220.0,33366.29,33974.05,4152.45212
2021-01-31 21:00:00,33974.05,34050.0,33607.95,33692.92,2291.022091
2021-01-31 22:00:00,33691.49,33735.54,33318.02,33330.71,2924.249894
2021-01-31 23:00:00,33330.72,33470.0,32554.0,32862.66,6617.934511
2021-02-01 00:00:00,32862.65,33073.55,32555.0,32891.86,3707.19492
2021-02-01 01:00:00,32891.86,33077.9,32200.0,32302.31,4790.614733
2021-02-01 02:00:00,32302.32,32849.71,32171.67,32450.3,3929.77849
2021-02-01 03:00:00,32449.53,32926.25,32400.27,32808.8,3396.978125
2021-02-01 04:00:00,32807.29,32931.55,32461.23,32853.73,2968.315197
2021-02-01 05:00:00,32853.73,32899.39,32515.0,32560.73,2336.553165
2021-02-01 06:00:00,32561.35,33088.88,32559.85,32974.1,1874.807965
2021-02-01 07:00:00,32974.1,33255.49,32933.54,33092.98,3218.738903
2021-02-01 08:00:00,33092.97,33106.33,32296.16,32546.27,4383.926122
2021-02-01 09:00:00,32546.32,33560.9,32476.34,33430.29,3713.649492
2021-02-01 10:00:00,33425.19,33830.0,33222.88,33649.73,3694.931629
2021-02-01 11:00:00,33646.37,33776.81,33470.0,33573.97,2882.141795
2021-02-01 12:00:00,33573.25,33943.55,33423.43,33558.25,3206.054328
2021-02-01 13:00:00,33560.91,33888.33,33429.36,33755.4,2593.020379
2021-02-01 14:00:00,33753.59,34427.0,33284.24,33518.89,6222.258955
2021-02-01 15:00:00,33518.88,33885.39,33390.12,33803.97,3328.878829
2021-02-01 16:00:00,33802.6,34500.0,33589.23,34477.31,5058.23727
2021-02-01 17:00:00,34475.57,34717.27,34268.62,34354.47,5654.141055
2021-02-01 18:00:00,34354.46,34539.94,34012.41,34163.28,4235.260657
2021-02-01 19:00:00,34163.28,34400.0,33935.47,34183.33,4573.86889
2021-02-01 20:00:00,34183.33,34460.0,33590.0,33770.23,5761.08894
2021-02-01 21:00:00,33770.23,34050.0,33655.0,33702.25,4848.934356
2021-02-01 22:00:00,33702.25,33866.49,33400.0,33532.81,4147.496698
2021-02-01 23:00:00,33535.51,33638.99,33160.0,33160.17,2721.186603
2021-02-02 00:00:00,33160.0,33603.91,33133.26,33460.83,2419.87278
2021-02-02 01:00:00,33460.83,34100.0,33380.0,33978.31,3038.668685
2021-02-02 02:00:00,33979.94,34032.93,33655.01,33731.52,1872.630656
2021-02-02 03:00:00,33739.52,34072.54,33700.3,33838.13,1802.347253
2021-02-02 04:00:00,33838.13,34039.0,33722.04,33831.55,1718.931235
2021-02-02 05:00:00,33831.54,33848.95,33549.0,33658.67,1451.016267
2021-02-02 06:00:00,33661.79,33789.73,33511.0,33539.39,1538.152625
2021-02-02 07:00:00,33542.12,33768.0,33430.76,33526.37,1851.581383
2021-02-02 08:00:00,33517.09,34161.39,33418.0,33763.07,3418.178933
2021-02-02 09:00:00,33763.06,33800.96,33509.0,33744.71,1866.753456
2021-02-02 10:00:00,33742.99,33876.73,33555.49,33646.0,2079.71725
2021-02-02 11:00:00,33646.0,33700.0,33501.25,33550.32,1739.293586
2021-02-02 12:00:00,33554.08,33963.29,33500.0,33876.37,2126.287435
2021-02-02 13:00:00,33876.36,34100.0,33770.0,33992.83,2064.000409
2021-02-02 14:00:00,33992.83,34321.61,33924.73,34295.01,3127.063242
2021-02-02 15:00:00,34295.01,34400.0,34136.02,34223.38,3112.034911
2021-02-02 16:00:00,34223.38,34683.63,34080.0,34663.87,4957.224233
2021-02-02 17:00:00,34663.87,35668.1,34663.87,35334.04,8817.044699
2021-02-02 18:00:00,35334.03,35434.7,34910.48,35160.24,3910.053832
2021-02-02 19:00:00,35160.24,35284.49,34601.0,34720.15,4384.335984
2021-02-02 20:00:00,34722.97,35000.0,34524.2,34779.91,2883.954987
2021-02-02 21:00:00,34779.9,35200.0,34731.7,34844.73,3086.324334
2021-02-02 22:00:00,34844.06,34932.5,34333.0,34793.99,3325.555695
2021-02-02 23:00:00,34795.72,35151.0,34548.26,34708.47,3413.599491
2021-02-03 00:00:00,34708.47,35175.31,34556.85,34964.52,4344.343605
2021-02-03 01:00:00,34964.52,35021.85,34738.0,34851.47,2262.623255
2021-02-03 02:00:00,34851.47,35308.23,34790.0,35264.21,2743.262364
2021-02-03 03:00:00,35264.66,35800.0,35090.91,35762.03,4111.442418
2021-02-03 04:00:00,35762.05,35984.33,35525.1,35786.51,4024.740008
2021-02-03 05:00:00,35788.3,35896.49,35558.9,35653.07,2723.877664
2021-02-03 06:00:00,35653.03,35812.49,35530.0,35572.36,1588.325916
2021-02-03 07:00:00,35576.49,35699.38,35466.0,35466.24,1946.622173
2021-02-03 08:00:00,35472.71,36240.0,35362.38,36135.01,4260.425106
